,kidney epithelial cell,b cell,cd8-positive alpha-beta t cell,endothelial cell,macrophage,nk cell,cd4-positive helper t cell
COPE,1.56016674916107,0.583725980125215,0.903163756015884,0.25505958199501,0.942133759690965,1.04385354136693,0.726352115033081
DDX49,0.410709230253182,0.1296406769333,0.335601753219035,0.078949973457738,0.237336469587879,0.242520392396068,0.0653452939091466
HOMER3,1.81515227517156,0,0.026398840781564,0.0229336311942653,0.477072610290622,0,0.0282044542428538
HOMER3-AS1,0.0318930531704273,0,0,0,0.0623052959501558,0,0
RN7SL70P,0,0,0,0,0,0,0
SUGP2,0.257894309959539,0.653392242393361,0.927405604683017,1.19393360865744,0.829076925739414,1.42780556114575,0.4034898506673
ARMC6,0.305358634886488,0.0746986194789584,0.234638715680704,0.403274845449548,0.262200877673901,0.42327362708463,0.177123619047976
SLC25A42,0.757329680427127,0.672329877478636,0.51645438614228,0.366403207653447,0.0581996039809468,0.859763037726169,0.401354648790307
TMEM161A,0.134370524497496,0.198150242528608,0.0600907970760868,0.344880782930475,0.145031467033695,0.293265308132608,0.143425751786206
MEF2B,0,0,0,0,0.0311526479750779,0,0
BORCS8-MEF2B,0.00330929829999617,0.0275932071495615,0,0,0.0043943611632255,0,0.0552486187845304
BORCS8,0.704029102674797,0.229085976077664,0.125543308517745,0.299985103858145,0.35780478192267,0.428826309342421,0.181326214121192
RFXANK,0.700244220047241,0.235518102968368,0.353286856947722,0.153802191583734,0.362752980903673,0.269091509339464,0.289247264766561
NR2C2AP,0.265614202980977,0.322549763575327,0.189864051168885,0.126217875982586,0.0919852932665578,0.593704365591966,0.295260770544821
NCAN,0,0,0,0,0.0311526479750779,0,0
RNU6-1028P,0,0,0,0,0,0,0
HAPLN4,0,0,0,0,0,0,0
TM6SF2,0.219323212238166,0,0,0,0.0311526479750779,0,0
MAU2,0.176208423904233,0.357116967789239,0.421611216862172,0.861170293782887,0.521571047023821,0.473200322107504,0.444613236748711
GATAD2A,0.616832537407753,0.364726287528567,0.612548158871188,0.614550625964215,0.438209494790556,0.968654801258604,0.461525479568302
MIR640,0,0,0,0,0,0,0
TSSK6,0.00726797246314829,0,0,0,0,0.0763358778625954,0.0552486187845304
NDUFA13,1.4422575639367,0.421054453531668,0.585145924101232,0.146021487838344,0.487045068050099,0.48628956335419,0.524172935367289
YJEFN3,0.00264331771036454,0.0539229049011409,0.135228968260199,0.18631739616394,0.131688817639217,0.13888843186939,0.100876427487115
CILP2,0.00120033609410635,0,0,0,0,0,0
PBX4,0.0074661235365171,0.0099749614066742,0.455664110628896,0.0468961929020129,0.0100627331718849,0,0.70977424406215
PHF5CP,0,0,0,0,0,0,0.0647465372612463
LPAR2,0.0155152448327469,0.059247268609637,0.348851114882473,0.0811219673407705,0.278105889896737,0.240445679608192,0.329343334622475
GMIP,0.0161396226896099,0.396862379616656,0.48137954557585,0.0910683475042644,0.560591876135437,0.376481461160966,0.268745911549468
ATP13A1,0.053207788214422,0.268839348096652,0.235275958088918,0.355135142175775,0.353352644361811,0.366009641865283,0.216970221113763
ZNF101,0.075057991239836,0.438017290009082,1.03211463663217,0.341676142341212,0.123475917124674,0.711846746561181,1.13173245461606
ZNF14,0.125953019226947,0.311853445181487,0.290149501250493,0.251555992427625,0.13481072102009,0.210690770497304,0.313712840580809
LINC00663,0.0428308047476743,0.0879765395894428,0.143931094046945,0.358152673118993,0.0451951918200912,0.0763358778625954,0.100494368958868
ZNF506,0.366891142872524,0.768559438741801,0.829653561238926,0.788588795536443,0.261824901601607,0.703737252541171,0.611306765667312
BNIP3P9,0,0,0,0,0,0,0
ZNF253,0.3428694452836,0.44386263357754,0.25517118168817,0.353715545880167,0.111579766154661,0.247543213021664,0.366216679304344
BNIP3P10,0,0,0,0,0,0,0
ZNF93,0.155579981133082,0.125187363267994,0.222219783735473,0.218057449240434,0.244790819946479,0.382043095945402,0.206381676605393
ZNF682,0.204653862715769,0.14199758205246,0.251211992437909,0.431346422747562,0.165687359753427,0.258616272729772,0.394443404937976
BNIP3P13,0,0,0,0,0,0,0
ZNF90,0.0125953864112591,0.0943191247252076,0.103295021717479,0.410076643291273,0.154659609928309,0.197296655815066,0.104203513972667
BNIP3P15,0,0,0,0,0,0,0
ZNF486,0.0856688335124735,0.368183772322719,0.260767111639759,0.255453560226842,0.208074366192209,0.197359691366895,0.272567171994494
BNIP3P16,0,0,0,0,0,0,0
BNIP3P17,0.00120033609410635,0,0,0,0,0,0.0552486187845304
BNIP3P18,0,0,0,0,0,0,0
BNIP3P19,0,0,0,0,0,0,0
ZNF826P,1.16027087363829,0.187837020392991,0.0959117956675929,0.194059351870888,0.0608521889303332,0.0430101947930023,0.0378968096569757
BNIP3P20,0,0,0,0,0,0,0
MIR1270,0,0,0,0,0,0,0
BNIP3P22,0,0,0,0,0,0,0
BNIP3P23,0.00120033609410635,0,0,0,0,0,0
VN1R78P,0,0,0.0324308882115787,0,0,0,0
ZNF626,0.619971472810667,0.461777648115613,0.282796633194096,0.519575632245917,0.0956102880733407,0.380894081283162,0.299127921215078
VN1R79P,0,0,0,0,0,0,0
ZNF66,0.0138082355457599,0.294785632940331,0.253446697694137,0.240435462248953,0.149976581799278,0.314527249518242,0.180201469863976
BNIP3P24,0,0,0,0.105263157894737,0,0,0
ZNF85,0.168292055323464,0.173456391980571,0.234530785271736,0.877687358856201,0.267671344436218,0.0576553708724393,0.156306061296832
KRT18P40,0.00120033609410635,0,0.0108783324229767,0,0,0,0
ZNF430,0.0586599661313447,0.652340289893563,0.607972412915027,0.528666764184048,0.481149200013493,0.556217515599409,0.726592037559214
VN1R80P,0,0,0,0,0,0,0
ZNF714,0.161598486733485,0.399360855303901,0.354993411490531,0.26021725253055,0.421092915386426,0.405545620517876,0.180107775314078
RNA5SP469,0,0,0,0,0,0,0
VN1R81P,0.0024006721882127,0.0293255131964809,0.04149377593361,0.105263157894737,0,0,0
ZNF431,0.0797286838196489,0.568323638978417,0.611776144858218,0.623890319623445,0.435655319987799,0.747314880253704,0.395680722281419
RPL7AP10,0,0.0293255131964809,0.0829875518672199,0,0.0311526479750779,0,0.0552486187845304
VN1R82P,0,0,0,0,0,0,0
RPL36AP51,0.00120033609410635,0,0,0,0,0,0
VN1R83P,0.00120033609410635,0,0.04149377593361,0,0,0,0
ZNF708,0.111399000524659,0.52592892800608,0.850774254727166,0.742281334023727,0.26901994575964,0.646183088293854,0.583537628637493
BNIP3P25,0.00120033609410635,0.0586510263929619,0,0,0,0.152671755725191,0.0552486187845304
ZNF738,0.103959006078603,0.0812063252121822,0.360449645096336,0.414436380486739,0.232801392070972,0.162076960993177,0.20626186929355
ZNF493,0.127816800717159,0.463219429390871,0.53312162473736,0.957539476218977,0.208957787011271,0.584069034980454,0.393031723591504
LINC00664,0.000956003898590385,0,0.0829875518672199,0.0788818961695621,0.00580758283442797,0,0
ZNF429,0.41353376626489,0.364188265153739,0.500416363114143,0.425464712318621,0.192494581050219,0.597815601055631,0.419529602425533
BNIP3P26,0,0,0,0.105263157894737,0.0311526479750779,0,0
MTDHP3,0.000753219839390723,0,0,0,0,0,0.0552486187845304
MTDHP4,0,0,0,0,0,0,0
VN1R84P,0.00713503923096758,0.0293255131964809,0.04149377593361,0,0.0311526479750779,0,0.0552486187845304
ZNF100,0.108163378881444,0.337551422111275,0.256998288680904,0.5637716004723,0.475477260592571,0.222313136544846,0.239705889264523
BRI3BPP1,0.00120033609410635,0,0,0,0,0,0
ZNF43,0.443663435120526,0.584327888235319,0.446227913575548,0.703018012799715,0.335680511138892,0.39391343830196,0.485524285564106
BNIP3P27,0,0.0293255131964809,0.04149377593361,0,0,0.0763358778625954,0
ZNF208,0,0.33051186083349,0.107331645933919,0.834242699020787,0.0208542458364897,0.064894960126804,0.199404803428861
MTDHP2,0,0,0,0,0,0,0
BNIP3P28,0,0,0,0,0.0105850414323658,0,0
ZNF257,0.00893407694475803,0.296061041767646,0.126577960999675,0.233963617525603,0.0787147614072045,0.194678069981,0.401476593965984
BNIP3P29,0,0,0,0,0,0,0
ZNF92P2,0,0,0,0,0,0,0
PCGF7P,0.00840235265874445,0,0,0,0,0,0
MTDHP5,0,0,0,0.105263157894737,0,0,0
VN1R85P,0,0,0,0,0,0,0
ZNF676,0.0412131975627492,0,0.023223160708099,0.483089918839304,0.0309451807325131,0,0
BNIP3P30,0,0,0,0,0,0,0
ZNF729,0.00120033609410635,0,0,0,0,0,0
BNIP3P31,0,0,0,0,0,0,0
RPL34P34,0.00905047935349731,0.0762449188316323,0.0487362675647023,0,0,0.023995463174718,0.058873952093704
ZNF98,0.0076298891689551,0,0,0.157653823651766,0,0,0
BNIP3P32,0.00120033609410635,0,0,0,0,0,0
BNIP3P33,0,0,0,0,0,0,0
ZNF209P,0.0024006721882127,0,0,0,0,0,0
LINC01233,0.0024006721882127,0,0,0,0,0,0
RNU6-1179P,0,0,0,0,0,0,0
GOLGA2P9,0,0,0,0,0,0,0
RN7SL860P,0,0,0,0,0,0,0
LINC01785,0,0,0,0,0,0,0
ZNF492,0.00342577718025696,0,0,0,0.0311526479750779,0,0
ZNF849P,0,0,0,0,0,0,0
RPL34P33,0.0167564244462639,0.183228388734577,0.167162037489325,0,0,0.120366166111167,0.132544471743357
VN1R87P,0,0,0,0,0,0,0
ZNF99,0,0,0,0,0,0,0
BNIP3P34,0,0,0,0,0,0,0
ZNF723,0.0048013443764254,0,0,0,0,0,0
BNIP3P35,0,0,0,0,0,0,0
VN1R88P,0,0,0,0,0,0,0
ZNF728,0,0,0.04149377593361,0.286384065527665,0,0,0
BNIP3P36,0,0,0,0,0,0,0
LINC01859,0,0,0,0,0,0,0
LINC01858,0,0,0,0,0,0,0
ZNF730,0.0024006721882127,0,0,0,0,0,0
BNIP3P37,0,0,0,0,0.0173706191351109,0,0
SNX6P1,0.00360100828231905,0,0,0,0,0,0
ZNF724,0.0323969447488273,0.161276529786174,0.115636071723526,0.198517980073628,0.0899979338467678,0.140328494647077,0.110038335810709
BNIP3P38,0,0,0,0,0,0,0
IPO5P1,0.150972183655164,0.0842076571456148,0.0199304220587386,0.119305552934345,0.0907163397174015,0.152621778823037,0.24621535401318
VN1R90P,0,0,0,0,0,0,0
VN1R91P,0,0,0,0,0,0,0
ZNF91,0.621218469183051,0.658574460216325,0.57195005485502,1.23745454424306,0.353121097771178,0.7501528772689,0.70087883353892
BNIP3P8,0,0.0879765395894428,0.0829875518672199,0,0,0,0.0552486187845304
CDC42EP3P1,0.00120033609410635,0,0,0,0,0,0
LINC01224,0.0104519448894482,0.00617655770869549,0,0,0.0311526479750779,0,0
VN1R92P,0,0,0,0,0,0,0
ZNF725P,0,0,0,0,0,0,0
ZNF675,0.209915888937649,0.593136643034971,0.270765565459412,0.413522411020179,0.294445167820773,0.52685884482988,0.44119583572472
RPS27P29,0.00573792455863472,0.295446055725523,0.32367391210374,0,0.0193473587154971,0.168964837343638,0.279986156943095
VN1R93P,0,0,0,0,0,0,0
ZNF681,0.12898511643914,0.298987303311524,0.150706356491785,0.0536060132478413,0.0875384146550734,0.201323214378066,0.219711936804471
BNIP3P39,0,0,0,0.105263157894737,0,0,0
RPSAP58,0.10334480826007,0.35956843328441,0.165765219395091,0,0.0329981930902071,0.11962565182502,0.200281675513937
ZNF726,0.00821506045557502,0.114859771169176,0.04149377593361,0.278574055119565,0.0767770823659926,0.152671755725191,0.110497237569061
RNA5-8SP4,0,0,0,0,0,0,0
ZNF254,0.426079618341996,0.314299226571912,0.460323963422498,1.09837472752521,0.31469332800476,0.235930211671436,0.366925742580087
BNIP3P40,0,0.0293255131964809,0,0,0,0,0
ERVK-28,0.0024006721882127,0.00836842290816769,0.00586908091153347,0,0,0,0
LINC00662,0.184517442571947,0.380097782856558,0.156491855862724,0.548758293453016,0.229890220633177,0.120204632177608,0.18538592796958
SLC25A1P5,0.00754313142112775,0.0112096186607115,0,0,0,0,0
MAN1A2P1,0,0,0,0,0,0,0
LINC00906,0.152836414305564,0,0,0,0,0,0
RNA5SP470,0.00120033609410635,0,0,0,0,0,0
LINC01532,0.162358582341761,0.0293255131964809,0,0,0,0,0
UQCRFS1,2.62881552438292,0.435729397001985,0.389615635159599,0.0500437573382729,0.833074141885633,0.558871099057088,0.350669706723967
RN7SL340P,0,0,0,0,0,0,0
VSTM2B,0,0,0,0,0.0311526479750779,0,0
POP4,0.761213149312651,0.277806591078683,0.501761149568676,0.167483550623844,0.384186841617121,0.723384660618906,0.327643157368865
PLEKHF1,0.0403265293985838,0.0316467767586806,0.81899183963839,0.234769814265402,0.00376649103432058,1.33569080729521,0.336228840917514
C19orf12,0.915677565727135,0.285414036417986,0.493365676818547,0.180693261246932,0.16555871621842,0.799758583534765,0.434840168742185
CCNE1,0.0606695115172753,0.0246702960509359,0.0364251037850914,0.0428013299640856,0.0896602909884349,0,0.0421716073599968
PPIAP58,0.00510223567049381,0.0332637049935081,0.0479758953157797,0,0,0,0.0552486187845304
URI1,1.07751525507672,0.531162513829659,0.875103754157595,0.49088673528872,0.409185302777454,0.634164710593133,0.736924242331178
RPL9P32,0.00863151994287116,0.165207702087517,0.0672188084649842,0,0.0311526479750779,0.237978037304551,0.169577539790401
TAF9P3,0.00141918066812583,0.0193027946606409,0.04149377593361,0,0,0,0
ZNF536,0,0,0,0,0,0,0
LINC01834,0,0,0,0,0,0,0
TSHZ3,0.000902431693172672,0,0.168281783701473,0.621937661421926,0.462455556400097,0.198163821497036,0.00350344642091193
LINC01791,0,0,0,0,0.022893856619006,0,0
RNA5SP471,0,0,0,0,0,0,0
RNU6-967P,0,0,0,0,0,0,0
LINC01837,0,0,0,0,0,0,0
LINC01533,0,0,0,0,0,0,0
LINC01782,0,0,0,0,0,0,0
RNA5SP472,0,0,0,0,0.0311526479750779,0,0
ZNF507,0.349166872945028,0.419712402560145,0.429481975394166,0.777548810682799,0.0955606479882451,0.599816867982158,0.450275140901955
DPY19L3,0.0513087332770971,0.208774981960174,0.27930685197664,0.81887391303715,0.302129055109351,0.320006619882948,0.130158516583522
PDCD5,1.10157631371985,0.399794150318655,0.536763677520376,0.312652602634932,0.447832818714629,0.497221886031045,0.445968495465774
ANKRD27,0.344309513433085,0.0875225353800307,0.34398238810699,0.142455687648372,0.456658239676574,0.381615471293908,0.346632518388784
SNORA68B,0.00120033609410635,0.0293255131964809,0.0609991718624637,0,0.0311526479750779,0,0.110497237569061
RPS12P31,0,0.0879765395894428,0,0.105263157894737,0,0,0.0552486187845304
RN7SL789P,0,0,0,0,0,0,0
RGS9BP,0.0469329814180551,0,0,0,0,0,0
NUDT19,0.673835259290885,0.146013060972488,0.632223579893468,0.204585939959476,0.374899194990734,0.306485545544224,0.35939664208428
SLC7A9,3.06244923436059,0,0,0,0.0311526479750779,0,0
RN7SKP22,0.0048013443764254,0,0.04149377593361,0.105263157894737,0,0,0
CEP89,0.461778974083864,0.307097937704181,0.155570972015254,0.612991735809728,0.175425377775947,0.0363429678987911,0.154797420317297
RPL31P60,0,0,0,0,0,0,0
FAAP24,0.122869530812759,0.177390055222945,0.0289023644696627,0.142854805996543,0.157199657594675,0.146061940957572,0.260821953662851
RHPN2,0.773620120246447,0.0916182344610041,0,0.0385373090442858,0.0470800741439296,0,0
GPATCH1,0.253793992328409,0.217782506932261,0.309543007142316,0.390980386734009,0.213265548242587,0.244872850316171,0.35804599819921
WDR88,0,0,0,0,0.0311526479750779,0,0
LRP3,0.0169867581214213,0,0.04149377593361,0,0.0226703908213202,0,0
SLC7A10,0,0,0,0,0.00412411741749891,0,0
CEBPA,0.0889735731911422,0.00924600394240572,0.0283644278514435,0.140958545082494,0.726542655552659,0.0543768424114198,0.0172208830796553
CEBPA-DT,0.0577113621519073,0,0,0,0.0311526479750779,0,0
RPS3AP50,0,0,0,0,0,0,0
AKR1B1P7,0,0,0,0,0,0,0
CEBPG,0.401158254443253,0.214994817972183,0.2729564084057,0.981260875651711,0.582115659646899,0.381393973153966,0.118011635311401
PEPD,3.64586761553574,0.0193841158469751,0.0691363910421791,0,0.439424820778155,0.0673542677901173,0.0873678972049313
RPL21P131,0.03198712037872,0.120689156992345,0.00724200143853658,0,0.0623052959501558,0.0134252819396157,0.074437851075968
CHST8,0.00120033609410635,0,0,0,0,0,0
KCTD15,0.0119823534911369,0,0.0179232185806971,1.12230059473138,0.167927020064024,0,0
RN7SL150P,0,0,0,0,0,0,0
RPS4XP23,0,0,0,0,0,0,0
RPS4XP20,0.00499085947297055,0.00504723322356551,0,0,0,0,0
RPS4XP21,0,0,0,0,0,0,0
CHCHD2P3,0,0,0,0,0,0,0
LSM14A,0.925822961899962,0.563272086318987,0.844180642167315,0.789573215183459,0.728249090854253,0.713648157379099,0.856225256782375
KIAA0355,0.185426308535904,0.372128958270347,0.453081488578399,1.48797393849022,0.18975331850141,0.362648252198714,0.523831104468657
RPL29P33,0.00840235265874445,0,0.00814715806874002,0,0,0,0.0552486187845304
GPI,1.81071443277093,0.27736347114061,0.523787837429165,0.406609365187193,0.550375160630618,0.327156652077919,0.509256697491388
PDCD2L,0.306486340691499,0.162719234649387,0.128442698989172,0.0417777488106175,0.149227119309137,0.00122615058003491,0.299693494870518
RN7SL154P,0.00120033609410635,0,0,0,0,0,0
UBA2,0.53162486963296,0.374985297754014,0.425030636805964,0.603847555737746,0.598508503206794,0.633463961761871,0.474183858922832
WTIP,0.0577739599357489,0.024585356111051,0.0166588700163909,0.548316850160298,0,0,0.021312928331491
RPS26P55,0.00333956315042077,0.00778977821998932,0.0162491343328072,0,0,0.0656862349910591,0.0136027164880742
ZNF807,0,0,0,0,0,0,0
SCGB1B2P,0.0166145283382289,0,0.00764813808979335,0.199460079795436,0,0,0
SCGB2B2,0.0024006721882127,0.0435366364867806,0.04149377593361,0,0,0,0
RF00611,0,0,0,0,0,0,0
SCGB2B3P,0,0,0,0,0,0,0
ZNF302,0.320200505505793,0.283276042018818,0.342248357925178,0.965572915579143,0.300750178154384,0.573596959350673,0.346420106308236
ZNF181,0.312787820811447,0.277786855124309,0.119778015801521,0.402261755340978,0.277429314231575,0.201709283217219,0.216170131378082
ZNF599,0.231965948597836,0.0451865573782375,0.191909805867682,0.470054778299834,0.0648304680797541,0.132920483596452,0.106322707392234
LINC01801,0,0,0,0,0,0,0.0552486187845304
LINC00904,0,0,0,0,0,0,0
LINC01838,0,0,0,0,0,0,0
ZNF30-AS1,0.0048013443764254,0,0,0.105263157894737,0,0,0
ZNF30,0.105951499277526,0.0591938067828455,0.175879395354338,0.119234878138492,0.0570820989638474,0.0763358778625954,0.159375996879451
ZNF792,0.0219768940536733,0.0420554362434096,0.227570193437125,0.547890791140105,0.0281279837231027,0.0618731766256667,0.299140437531866
GRAMD1A,0.13150476469969,0.125113900106324,0.524706808363254,0.520943479161514,0.227272494931087,0.244923550664014,0.394175460984035
SCN1B,0.0625690115469728,0,0.0241916278585853,0.244174427735178,0.0829156626050717,0,0.0652748892979069
HPN,2.60026192545261,0,0.0348716355952979,1.04821277919569,0.0979579668550105,0.10409886600407,0.0406060271500224
HPN-AS1,0.00360100828231905,0,0,0,0,0,0
FXYD3,0,0,0,0.0415239208622983,0,0,0
MIR6887,0,0,0,0,0,0,0
LGI4,0.000823208212838169,0,0,0.0983699497423674,0,0.0271632835155225,0.0274507749146519
FXYD1,0,0.0438455660715481,0.152173292216424,0.0568743228912354,0.0184250078468679,0.0287747292118218,0.316243950380475
FXYD7,0,0.199878997117543,0.466044073777575,0,0,0.300740747051385,0.501258208277476
FXYD5,0.000145688619008085,0.611329104259741,0.934657777617086,0.475054459195388,0.931693290902818,1.09648650958565,1.44292040556175
FAM187B,0.00120033609410635,0,0,0,0,0,0
FAM187B2P,0,0.00211620960067794,0,0,0.0311526479750779,0,0
LSR,0.109265888530357,0.198128064706528,0.153180091336555,0.459285012044405,0.0180758293544021,0.146940615340954,0.333949139990036
USF2,0.447213449926007,0.732835782336787,0.715658219291585,0.725398748799374,0.867498022930644,0.611349429338033,0.699682510216098
HAMP,0,0,0,0,0.134111033793179,0,0
MAG,0,0,0,0,0.0311526479750779,0,0
CD22,0,2.35932882929827,0,0,0.0630499971247165,0,0
MIR5196,0,0,0,0,0,0,0
FFAR1,0,0.123495137586622,0,0.105263157894737,0,0,0
FFAR3,0,0,0,0.0707389630769428,0.149691758311798,0,0
GPR42,0,0,0,0,0.0934579439252336,0,0
EEF1A1P7,5.46420519126734e-05,0.0110998449087842,0,0,0,0,0.0130836634346135
LINC01531,0,0,0,0,0.0311526479750779,0,0
RN7SL491P,0,0,0,0,0,0,0
FFAR2,0,0,0,0.0260490166513543,0.198400692033619,0,0.0268169713942386
