,Endothelial Cells,Cardiac Muscle Cells,Hepatocyte,Smooth Muscle Cells,Cardiac Fibroblast,Macrophages
INSR,1.68476697155895,0.581379322512211,0.380449593390438,1.48331430581239,1.61479822724313,0.364658017416258
ARHGEF18,0.0538419229675636,0.0213099384539496,0.124737090644101,0.045045045045045,0,0.135135135135135
PEX11G,0.134205447710477,0.174059103434488,0.197022649703275,0.167615800290494,0.325724182128906,0
TEX45,0.00375234521575985,0.0147074936331353,0.0331645416928826,0,0,0
ZNF358,0.659305956230742,1.05359685291109,0.968289837692723,0.829967065504542,1.00226724609733,0.544792027892293
MCOLN1,0.188587294962767,0.162209147624387,0.197446058741176,0.47624433443353,0.366868272304535,0.444464641245636
PNPLA6,0.289154988200199,0.250820884499427,0.188778669750395,0.0488170181308781,0.338840137273073,0.560804532991873
CAMSAP3,0.0205543653155357,0.21196115411544,0.702272928286518,0,0,0.214924213048574
MIR6792,0,0,0,0,0,0
XAB2,0.454135937513487,0.471424059066236,0.477689967503561,0.336455429325233,0.39187069106102,0.255819260369281
PET100,1.27119845797991,1.57828577421011,1.62159608032202,1.14481254844918,1.07966835558414,0.85502847294147
PCP2,0.0112570356472795,0.079983637715114,0.0250954008408924,0,0,0
STXBP2,0.0302666455675021,0.294869038435753,0.400524876758634,0.00540618155453656,0.00442646884918213,0.371991195061521
RPS27AP19,0.00067632674723584,0.00143544318194525,0,0,0,0
RETN,0.00221248505039466,0.000192028040028876,0,0,0,0.0663631171793551
MCEMP1,0.00123699995187613,0.00145984528628924,0.000433083353401653,0,0,0.116159555074331
TRAPPC5,0.227783626379484,0.317977644915716,0.350599681241891,0.218942129934156,0.189654420852661,0.197613095914995
FCER2,0.000107768675623423,0,0,0,0,0.0767555996725285
CLEC4G,0,0,0.000333718278191306,0,0,0
CD209,0.00260179830788448,0,0,0,0.025580041885376,0.458208768754392
RPL21P129,0.00192759459729937,3.33482320733901e-05,0.00154426494139504,0,0.00278483963012695,0.0342441450905156
CLEC4M,0.00375234521575985,0,0.000136976577581015,0,0,0
CLEC4GP1,0.00318498235706093,0,0.000301848019450164,0,0,0.135135135135135
EXOSC3P2,0,0.00138792505204719,0,0,0,0
EVI5L,0.276149677760606,0.504688738947275,0.241754837874648,0.245399298968616,0.169794052124023,0.237424373626709
PRR36,0.0112570356472795,0.682275948004951,1.58090846356829,0,0,0
LYPLA2P2,0.000445937170991307,2.30602904544118e-05,0,0,0,0.00910998437855695
RNA5SP463,0,0,0,0,0,0
LRRC8E,0,0.0457289761259356,0.223102487261083,0,0,0
MAP2K7,0.307870262954209,0.405642176977385,0.4083528842151,0.45904171627921,0.410022486239672,0.256282007346886
TGFBR3L,0.0362536035827579,0.566952384668121,0.471048659967435,0.111196687629631,0.0736596984863281,0
SNAPC2,0.315451810753592,0.482740732351167,0.472183040843522,0.375656939841606,0.370071398735046,0.368419250926456
CTXN1,0.202102826996995,1.67840186033209,4.95590387039824,0.120585121550002,0,0.258018699852196
TIMM44,0.320851012060723,1.06032327400517,1.21263729258893,0.447915690439241,0.491130819201469,0.175726890563965
ELAVL1,0.878675363764978,1.23524567397579,1.547721927977,0.495478344753989,0.622929922968149,0.384153541278195
CCL25,0,0,0.0172574435821687,0,0,0.0496178317714382
FBN3,0.026266416510319,0.18028365412493,2.23348836175228,0,0.04,0.546450691045942
CERS4,0.087214811747338,0.469951404683876,0.761885276975929,0.166136546177907,0.151886122703552,0.198820829391479
CD320,1.06212137648119,0.985223644880848,1.28361900078254,0.222582889032793,0.404548964977264,0.455736540459298
NDUFA7,0.532153578972056,2.0116998177531,1.32656777178727,0.522954905690911,0.171803452670574,0.666935940046568
RPS28,2.90300203317245,2.96641977847574,3.0714142854275,2.09450828171595,2.24397481448948,2.17903742314996
KANK3,3.98719355241443,0.00522185586377368,0.0700465051869497,0.413378385810165,0.0849824323654175,0.142180848766018
ANGPTL4,0.160294568926921,0.0679877181027516,0.0439032264245388,0.674085670880772,0.890656063139439,0.0143054316348925
RAB11B-AS1,0.374344430715684,0.484055058307762,0.412722053278248,0.626513506915118,0.561933139801025,0.174215769445574
MIR4999,0,0,0,0,0,0
RAB11B,0.937338616055442,1.10172805061446,1.05350990545542,1.09112049317038,0.967953449636698,0.639377358596067
MARCH2,0.943379927871969,0.593095955994603,0.471513600888276,0.479790142930306,0.279408081524074,0.374928539518166
HNRNPM,1.20847533464704,1.77649359962723,2.16052331317377,1.3052475605462,0.957695583872497,0.723507560789585
PRAM1,0.00595369070600613,0.0058845657790642,0.00990126590536098,0,0,0.1540392025097
ZNF414,0.324315890004442,0.725803303256331,0.600682288079879,0.16516380374496,0.234374890327454,0.256573206669575
MYO1F,0.00800833415806182,0.0172743806826167,0.0215650399936461,0,0,0.841946621500962
ADAMTS10,0.161583634791634,0.230937048600499,0.145237313212333,0.319091171831698,0.24241933131218,0.242033391385465
LINC01862,0,0,0,0,0,0
ACTL9,0,0,0,0,0,0
OR2Z1,0,0,0,0,0,0
RPL23AP78,0.000643357606587222,3.47592903457525e-05,0,0,0.0113166282176971,0.01517461280565
ZNF558,0.194162442154945,0.000209029162616716,0.000405241046836335,0.284186761658471,0.36920159637928,0.210989939199912
MBD3L1,0,0,0.000408273426297611,0,0,0
MUC16,2.16762921432169e-05,0.000793800413567188,0.00298160961782089,0.000656443270477089,0,0.0244129783398396
BOLA3P2,0.000310509178025638,0,0.00918273645546373,0,0,0
OR1M4P,0,0,0,0,0,0
OR1M1,0.000514928484947104,0.00138792505204719,0,0,0,0
OR7G2,9.63537934573462e-05,0,0,0.00367085917575939,0,0
OR7G1,0,0,0,0,0,0
OR7G15P,0,0,0,0,0,0.0313142505851952
OR7G3,0,0,0,0,0,0
ZNF317,0.278678278734044,0.243770155908332,0.233984749596583,0.165201580202257,0.133848525762558,0.252688781635181
OR7D2,0,0.00693962526023595,0,0,0,0.0271590464823955
ELOCP29,0,0,0,0,0,0
OR7E16P,0,0,0,0,0,0
OR7E25P,0.00400947973160091,0.00138792505204719,0,0,0,0
OR7D4,0,0,0,0,0,0.27027027027027
OR7D1P,0,0,0,0,0,0
OR7E24,0,0,0,0.0052231190440891,0.00280147171020508,0
OR7E18P,0.00044447136640996,0,0,0,0,0
OR7E19P,0,0,0,0,0,0
OR7H1P,0,0,0,0,0,0.135135135135135
ZNF699,0.186201059795902,0.0181849021120753,0.0180091763221418,0.141352368904664,0.309079906463623,0.287013073225279
ZNF559,0.343882219256452,0.0991983028479039,0.155441298153802,0.528385541460536,0.362047801196575,0.220844846319508
ZNF559-ZNF177,0.00511950586012112,0.00126326969313506,0.0344818498805863,0.045045045045045,0.000842664361000061,0
ZNF177,0.0039156877860343,0.00555170020818876,0.0183654729109275,0,0,0
ZNF266,0.227056303927867,0.180289428686693,0.183085943904899,0.275620889556301,0.23891549706459,0.187032304704189
ZNF560,0,0,0,0,0,0
ZNF426,0.455972424580752,0.410996491925004,0.549743240594836,0.307188268180366,0.383956265464425,0.362405450259512
ZNF426-DT,0.0630873009143135,0.344646835277512,0.176869657304552,0.0900900900900901,0,0.27027027027027
ZNF121,0.358423323102128,0.396772033409561,0.565359718776056,0.268402537247082,0.391407786250114,0.162473459501524
ZNF561,0.258212589622103,0.305845719493155,0.413002810777055,0.284530298129932,0.278651284217834,0.0500216194101282
ZNF561-AS1,0.221377538784807,0.413216450436094,0.487764694255027,0.315433246595365,0.298815556317568,0
ZNF562,0.391207870728149,0.231481316592609,0.417976331817546,0.35065232163614,0.324820473909378,0.299614792740023
RPS4XP22,0.0038842861021661,0.0134964565698013,0.0150979230910731,0.0017237456532212,0.00957838505506516,0
ZNF812P,0.0075046904315197,0.00238516206628825,0,0.045045045045045,0,0
ZNF846,0.0801813934347811,0.24566602751168,0.182036656020868,0.161387133705723,0.0998107118606567,0.169990578263595
UBE2L4,0.0025800542245439,0.00569469227942223,0.0190217127156323,0,0.0128436889648438,0.0198276558437863
FBXL12,0.248481423188329,0.731482786548212,0.878316072310955,0.340495297903413,0.429961773589253,0.253637126974157
RF00156-20,0,0.00138792505204719,0,0,0,0
RPL10P15,0.0206475304492084,0.116670993628662,0.0805685555885646,0.056121735825195,0.0678490523993969,0.168374067726167
UBL5,1.97525056761045,3.12534498145893,3.00102732026106,1.75586930991293,1.54796388950944,1.75175226580452
PIN1,0.886839447169098,1.98789192913391,1.7057734280551,0.925979660370865,0.521425903022289,0.914258254943667
OLFM2,0.0181796703284945,0.367880345788952,1.56560173567771,0.357217784400459,0.182901300311089,0
COL5A3,0.0582633779375459,0.00462675815982011,0.00570285812882352,1.01025041367288,0.830122592449188,0
RDH8,0,0.000466871724866646,0,0,0,0
C3P1,0,0,0,0,0,0
MIR5589,0,0,0,0,0,0
C19orf66,0.734195020509706,0.0103221429751037,0.109113930369649,0.519986881866111,0.534868484020233,0.251201275232676
ANGPTL6,0.00328119132548962,0.0292919764164667,0.000194884843515408,0,0.000810032546520233,0
PPAN-P2RY11,0.0262209840384478,0.0293563463553879,0.0474279620868553,0.045045045045045,0,0
PPAN,0.261654984706394,0.411250409506659,0.578206296028403,0.157575891898559,0.165738235712051,0.179949966636864
SNORD105,0,0,0,0,0,0
SNORD105B,0,0,0,0,0,0
P2RY11,0.109465109928743,0.373905599249642,0.131083770614901,0.122101109307092,0.0298821796178818,0.127248029451112
EIF3G,1.03396656577376,1.46887786260584,1.45736671616114,0.860669898322305,1.06629673564807,1.03398026364881
DNMT1,0.468621211993118,0.671921937789129,1.04585835021554,0.233376068793036,0.168567002773285,0.647427174690607
S1PR2,0.0872973509817812,0.210543652175616,0.207411662770369,0.107715194289749,0.729175264135003,0.088124650555688
MIR4322,0,0,0,0,0,0
MRPL4,0.579702321474928,1.63990635689061,1.5628332430283,0.408320684690733,0.397309085994959,0.422871550998172
ICAM1,0.328999123827504,0.000316601772427476,0.0195241081703683,0,0.0669392957687378,0.185041174695298
ICAM4,0.0985005532151986,0.193808607621626,0.0158387023008012,0,0.0400906600952148,0.0515410384616336
ICAM5,0,0.163655381770203,0.00305106685838095,0,0.0907075643539429,0
ZGLP1,0.0579800042157773,0.147566979813294,0.225084165458399,0,0.04,0.135135135135135
FDX2,0.215201845625328,1.61629038928367,1.41718673607535,0.0661072862577868,0.394973790168762,0.549907995236886
RAVER1,0.105308508157283,0.156249967612466,0.156343934238231,0.104868989806991,0.0497422885894775,0.324622836467382
ICAM3,0.167148959234105,0.170998792057646,0.202536316504711,0.00821292883641011,0.0839507532119751,0.327982705992621
TYK2,0.452775385701858,0.92431203371365,0.289088655410281,0.175069020675109,0.224314293622971,0.377273976802826
CDC37,2.0375006161403,0.898226588685712,1.10604929995165,0.768121456626702,0.655136182568967,0.578004232935003
MIR1181,0,0,0,0,0,0
KEAP1,0.66726159135659,0.578294115043572,0.595000521525316,0.225162570608092,0.649270312160254,0.32425695627525
S1PR5,0,0.00153880568530144,0,0,0,0.435959655690838
ATG4D,0.239242039880878,0.953372662639055,0.676608259793922,0.34997135884053,0.0850801091194153,0.306731723450326
RNU7-140P,0,0,0,0,0,0
MIR1238,0,0,0,0,0,0
KRI1,0.289405614221521,0.21156344458223,0.317426321099284,0.17195726469629,0.25551455616951,0.195503963006509
CDKN2D,0.347525436949775,0.131757139240306,0.114885129451861,0.262406451401074,0.109283574581146,0.24339264792365
AP1M2,0,0.0279913559628393,1.56090035194427,0,0,0
SLC44A2,0.896980900734691,0.378743887739805,0.446362591665871,0.500242578553724,0.503293763995171,0.474503393712881
ILF3-DT,0.628391613345768,0.509626489616465,0.39967999731843,0.505106578002105,0.487817752718925,0.409038444326536
ILF3,0.588833432097869,1.02975162076586,1.38054415633897,0.589409071708786,0.688260105434805,0.511199930670193
QTRT1,0.228527263897221,0.457336722861389,0.704170116687773,0.353178329832919,0.590269279241562,0.151374178963739
DNM2,0.898321931206011,0.559559681120223,0.404718260466368,0.295128885153178,0.204811242319644,0.621748209553393
MIR638,0,0,0,0,0,0
MIR4748,0.00375234521575985,0,0,0,0,0.135135135135135
MIR199A1,0,0,0,0,0,0
MIR6793,0,0,0,0,0,0
TMED1,0.247455569928404,1.47507970313245,1.22958358243806,0.317145662264781,0.562216477870941,0.631138025908857
C19orf38,0.00797512965175493,0.00487527680595578,0.0038061931223033,0,0.000516587972640991,0.0788452673602749
CARM1,0.451941506382896,0.705337506210035,0.881728556229501,0.3594308737162,0.367616020321846,0.57463048922049
YIPF2,0.370947922349647,0.529239733259683,1.00401058073324,0.343747914407973,0.472030594721436,0.431306275161537
TIMM29,0.210121869459385,0.623343458657956,0.659633539213403,0.204849199668781,0.317943061113358,0.239528293545182
SMARCA4,0.495273701032522,1.24307460309517,1.41518489530702,0.377110500157148,0.274048173904419,0.37614069536731
RN7SL192P,0,0.0205565107770466,0.0180085377478621,0,0,0
RF02271-32,0,0,0,0,0,0
LDLR,0.517875288175262,0.566657711239758,0.179011230804266,0.052592855584514,0.386928063757718,0.121618720425947
MIR6886,0,0,0,0,0,0
SPC24,0.00770224021925935,0.249456376652185,0.911645439154955,0.045045045045045,0,0.0258947820276827
KANK2,0.484806879650361,0.46300189377201,0.299254464695386,2.55291584008247,1.71565706340224,0.0764699360808811
DOCK6,2.40657810923586,0.0681171232424702,0.22921876554592,0.820087185851089,0.401195239841938,0.345668818499591
ANGPTL8,0.0075046904315197,0.0281223509892418,0.0109774759868836,0,0.04,0.135135135135135
TSPAN16,0.00375234521575985,0.000520251808192977,0,0,0,0
RAB3D,0.279211302275645,0.136037313353883,0.183507037339638,0.191187069759713,0.146480548322201,0.156988165366489
TMEM205,0.75770290642138,1.0513153946044,1.00432574510903,0.649482622608408,0.648893034502864,0.477359749980875
CCDC159,0.172856523574629,0.0810905325710567,0.103781986745593,0.103476608121717,0.0734371490478516,0.212163271130742
PLPPR2,0.354103594568277,0.31792569443387,0.188946088045644,0.617455843181626,0.447196982860565,0.259458641748171
SWSAP1,0.208630016060305,0.296467888648935,0.347370774429582,0.40407965312133,0.1445648021698,0.268382703935778
EPOR,0.246166765712216,0.66009402608888,0.266372684851166,1.40085907132776,0.462284998893738,0.197851084374093
RGL3,0.197687185280319,0.236816966111754,0.841513007961357,3.47868469726663,1.59594025626779,0.309803447207889
RF00019-659,0,0,0,0,0,0
CCDC151,0.0751078730816018,0.465191308679389,0.236005355394467,0.866893291909684,1.75157429695129,0.364955937540209
PRKCSH,0.877715083122023,0.863169817624408,1.02171491897905,0.446926261986362,0.865425473198295,0.520140181572453
ELAVL3,0.0450281425891182,0.00466531592057365,0.0267843372565656,0.540540540540541,0.0213917026519775,0
ZNF653,0.112716259070677,0.24195167947196,0.197518665654819,0.0306872741596119,0.04,0.153303541041709
MIR7974,0,0,0,0,0,0
ECSIT,0.380316371273592,0.906158402531119,0.619472665235031,0.458022963893306,0.377209190219641,0.372858381351909
RN7SL833P,0,0.00138792505204719,0,0.045045045045045,0,0
CNN1,0.0406520015750549,3.64287933965758,1.5481237448663,1.69621496426093,0.0797930841445923,0.501657415080715
ELOF1,0.403328434211564,0.767889044476747,0.872811737194096,0.343609784822072,0.641750319242477,0.610868656957472
ZNF627,0.314297752268962,0.380815059558788,0.556317807229097,0.19675426440196,0.100623922348022,0.0944872997902535
ACP5,0.0110144988904527,0.000959964720099275,0.00473012102646385,0,0,0.434185384093104
GAPDHP76,0,0.00951612526802947,0.00650570083912411,0,0,0
ZNF887P,0,0.0492622852325439,0.14935169228728,0,0,0
HNRNPA1P10,0.0303629508804649,0.074555812413125,0.271971747183384,0.0555027709887908,0.0182526559233665,0.175389943896113
ZNF833P,0,0,0,0,0,0
ZNF823,0.241412594687983,0.225660622434265,0.36782663665144,0.0639342402552699,0.110840894699097,0
ZNF441,0.326446960083651,0.11187535841005,0.132072569198626,0.584050147181696,0.125905647277832,0
ZNF491,0.0605062021323485,0.132649328243724,0.0892800552183822,0.0900900900900901,0.08,0.135135135135135
ZNF440,0.110960521841139,0.110875867870762,0.137166118928333,0.125838997127774,0,0.0751474789670996
ZNF439,0.084472341922166,0.18020603788718,0.213097929188262,0.187797071697476,0.154211392402649,0.0834544816532651
ZNF69,0.118895983286412,0.458223910790032,0.424844852875306,0.0908275466781479,0.110089751243591,0.222523135107917
ZNF700,0.133833413824132,0.116795626090352,0.162401138532041,0.315787384101936,0.0544653244018555,0.353729917793661
ZNF763,0.0992059886567365,0.106089996480842,0.152690401199873,0,0.08,0
ZNF433-AS1,0.164588439214353,0.497949071930648,0.322565652176916,0,0.158014650344849,0.30526891889403
RNA5SP464,0,0,0,0,0,0
ZNF433,0.151791446618247,0.29533794079904,0.380827232825855,0.200141227997101,0.144810220330954,0.135135135135135
RNA5SP465,0,0,0,0,0,0
ZNF878,0,0.0313399778481245,0.0454537592643549,0,0,0
ZNF844,0.316177260316559,0.223757417209441,0.213020742377412,0.387232803009652,0.308498097792268,0.204114816478781
RNA5SP466,0,0,0,0,0,0
RF00019-660,0,0,0,0,0,0
ZNF788P,0.0149212148438922,0.0742753447798041,0.0892561434385862,0,0,0
ZNF20,0.0163263192795231,0.0431112894326924,0.121804171904607,0,0.0808457280993462,0
RSL24D1P8,0.0112974411718841,0.0121809055373373,0.0284096246689585,0,0,0
RNA5SP467,0,0.00138792505204719,0,0,0,0
ZNF625-ZNF20,0.00766344905794226,0.0669380133719514,0.0997954194320244,0,0,0
ZNF625,0.00375234521575985,0.0707856315279239,0.19358629475393,0,0,0
ZNF136,0.359107667688581,0.147825789761825,0.290294003401797,0.499277510353037,0.345205509185791,0.107560621725546
ZNF44,0.341413692014526,0.34367772667959,0.311013447680092,0.238190770954699,0.301429945647717,0.144113089587237
ZNF563,0.208585195939492,0.142780945203438,0.245614771699555,0.169358429608044,0.0522808113098145,0.127230944363652
ZNF442,0.171381907167846,0.118205971671507,0.154827706960498,0.0534439752767752,0.114251388549805,0
RPS29P23,0,0,0,0,0,0
ZNF799,0.338591873429115,0.0788763297009518,0.177606696172304,0.198378663879257,0.0557171401977539,0.0139324004585679
ZNF443,0.175867737435489,0.175599614486853,0.263675429385337,0,0.04,0.27027027027027
ZNF709,0.0865280198447029,0.14306703538716,0.181750314404266,0.045045045045045,0.16,0
MTND2P40,0,0.0207402623088553,0.0417714482387126,0,0,0
MTCO1P27,0,0,0,0,0,0
MTCO2P27,0,0,0,0,0,0
MTATP6P27,0,0,0,0,0,0
PPIAP20,0,0.00138792505204719,0,0,0,0
ZNF564,0.0998779201869613,0.106824953841158,0.22612876219964,0.115566537186906,0.0639997959136963,0.130270004272461
PGK1P2,0.00414820535992592,0.00589757446279797,0.0107010504430976,0,0.00725725531578064,0.0174479758417284
ZNF490,0.179517212723632,0.106621964717391,0.200229447194751,0.182656146384574,0.154456578016281,0.135135135135135
ZNF791,0.596495316151746,0.366409350878906,0.453920984987932,0.594639414871061,0.75675707732141,0.236598915747694
RPL10P16,0.103934636435997,0.0936361808839107,0.16711694687687,0.11448350315494,0.1963613075912,0.20561835421501
MAN2B1,0.0310634692847785,0.0353748381675572,0.064490148624879,0.0593567925530511,0.237319359622896,0.214482404895731
WDR83,0.304588772039546,0.601457304382887,0.471245342815984,0.496491785924714,0.362845687866211,0.127700398902635
WDR83OS,0.04941010566299,0.188520893368981,0.290482867628856,0.0905062257404531,0.0858010327219963,0.0890209481522844
DHPS,0.413509701016249,0.419416317626793,0.479030941581376,0.582716539837756,0.305519797086716,0.143412407991048
GNG14,0,0.00138792505204719,0,0,0,0
FBXW9,0.178176607736727,0.72337143207738,0.831825288147747,0.280880565041894,0.289205905914307,0.237518117234514
TNPO2,0.407350434970956,0.67915417564817,0.588987315923687,0.416600167214333,0.354358751505613,0.481408354398367
SNORD41,0,0,0,0,0,0
TRIR,1.3038429221722,1.51712075558328,1.75490675870709,1.04224521592931,0.99356019642204,0.900977126247174
ASNA1,0.506026043601712,1.14022387949482,1.21040084514736,0.619225644313537,0.554370781540871,0.489196546728144
BEST2,0,0.00392115604207385,0,0,0,0
HOOK2,0.115609536430402,0.379644880281977,0.735061430898251,0.291315628064645,0.255902356624603,0.252031761246759
MIR5684,0,0,0,0,0,0
JUNB,0.543046923260087,0.0692614333108223,0.256144618083568,1.03309633519064,1.29289730203152,0.914236692208293
PRDX2,1.10017218011629,3.47691076955061,2.82135667250286,0.92015788764567,0.985525827884674,1.27080824890652
THSD8,0.00375234521575985,0.0157323074208457,0.00918273645546373,0,0,0
RNASEH2A,0.107565994871043,0.17766738168735,0.433826811550077,0,0.018291220664978,0.260326333948084
RTBDN,0,0.00749495221375592,0.00722664304563384,0,0,0
MAST1,0.0258407217029335,0.151141375836856,0.288257877141429,0.045045045045045,0.04,0.405405405405405
MIR6794,0,0,0,0,0,0
DNASE2,0.328578830928337,0.227894080227072,0.441262529490736,0.191007323093242,0.503723028749227,0.381104607839842
KLF1,0.00375234521575985,0.0212114908892111,0.0160285661918948,0,0,0
GCDH,0.171677470850229,0.51744706608474,0.738264884060818,0.325261910756429,0.399112971305847,0.160894393920898
RPS6P25,0.0371719619276711,0.0359392893881299,0.0799086387136641,0.00166988590950364,0.153209317401052,0.0131961636345934
SYCE2,0,0.138824677053712,0.155146900287344,0,0.000940451860427856,0
MIR5695,0,0.00138792505204719,0,0,0,0
FARSA,0.47253234562015,1.06341816292795,1.1347110915392,0.0756796378273148,0.195852279186249,0.253181891666876
FARSA-AS1,0,0.00277585010409438,0,0.045045045045045,0,0
CALR,2.42198369215901,1.53754226689244,1.92372922428787,1.02446625355698,1.30395796145499,0.987436231376754
MIR6515,0,0,0,0,0,0
RAD23A,0.954294461105543,1.54214530841374,1.15378957449076,0.809373437955573,0.842713579207659,0.791846465420079
GADD45GIP1,1.16173410988911,2.06722020529919,2.28361236693336,0.85118851817406,1.00499963670969,0.904594733002218
DAND5,0.00375234521575985,0.0237841971461596,0.0156597570063764,0,0,0
NFIX,0.552523955858643,0,0.00198783888331896,0.3028018553112,1.5587428997606,0.0575030811533735
LYL1,0.781671081300944,0.0250058029609617,0.0352696963578216,0.0557623999612825,0.10671627664566,0.273972189104235
TRMT1,0.194896836598416,0.431200946266663,0.457545745635492,0.0712914805154543,0.262856795787811,0.406324692775269
NACC1,0.392320391253392,0.780994599379242,0.778642809998562,0.418885166278562,0.216918449401855,0.186577207333333
STX10,0.372052670900988,0.393772957742338,0.533756140315062,0.183667806891708,0.310073980018497,0.612311751455874
IER2,0.864817141805117,0.174858038338376,0.467021117689853,0.225236736305125,0.537954161070287,0.823637055937906
RPL12P42,0.000425766900489299,0.00138792505204719,0,0.0016305088191419,0.0044315699338913,0
CACNA1A,0.124286045803641,0.201762279317993,0.0797797271809083,1.39071080659155,0.143719799041748,0
CCDC130,0.446730829537698,0.425941843294915,0.518847846377323,0.468765456028081,0.575116364955902,0.239875542755063
MRI1,0.30901364543096,0.238235120751005,0.248821961513017,0.299106941029832,0.37658092713356,0.142194973455893
C19orf53,1.13806098342172,2.0255622580968,2.01407579181047,0.944698124821927,1.08852001339942,0.701191908302339
ZSWIM4,0.14463802341225,0.179894145109189,0.1497571489323,0,0.232844874888659,0.0730412264127989
RN7SL619P,0,0.00277585010409438,0,0,0,0
MIR24-2,0,0,0,0,0,0
MIR27A,0,0,0,0,0,0
MIR23A,0,0,0,0,0,0
NANOS3,0.0306359749126613,0.238531588399518,1.0093660450945,0.0900900900900901,0.08,0
MIR181C,0,0,0,0,0,0
MIR181D,0,0,0.00918273645546373,0,0,0
C19orf57,0.0257219049765066,0.07900524799564,0.127504591771065,0,0,0
CC2D1A,0.413788433357598,0.332095441144635,0.39142257933008,0.338229666959058,0.262203549385071,0.162943711756049
PODNL1,0.076077449369274,0.0227311891453867,0.0307044299837643,0,0.421721908569336,0
DCAF15,0.388143711080023,0.481350784017178,0.600789287776658,0.264374702363401,0.124128201723099,0.352023627306964
RFX1,0.449462149614786,0.440838936560688,0.493915386956366,0.378466207299147,0.52115570011735,0.374089904733606
RLN3,0,0,0,0,0,0
IL27RA,1.00176294128503,0.0493007150191056,0.168605187509288,0,0.0124671812057495,0.491016760569166
PALM3,0.00603146687233873,0.0273926247663584,0.0399732623656372,0,0,0
EEF1DP1,0.00894870904132752,0.014212888518528,0.0427165996040413,0.0886976424235481,0.087882416009903,0.0763076785448435
MISP3,0.292275458540746,0.423344956074714,0.199450396747081,0.185802143973273,0.218365980625153,0.224200654674221
MIR1199,0,0,0,0,0,0
C19orf67,0,0.022206800832755,0.0225796747689295,0,0,0
SAMD1,0.710174181371033,1.31806643709546,1.3264655742873,0.338345166799184,0.491335775256157,0.473741944526901
PRKACA,0.673572801588903,1.58857755392562,0.604072741517597,0.761093599637886,0.459151205722243,0.425377034607369
ASF1B,0.00513076996937478,0.187246750908374,0.936920357144569,0.0798081943580696,0,0.24202214060603
ADGRL1,0.348575772800768,0.687270622144115,0.602710140200248,0.255939505121729,0.232206341385841,0.0412488595859424
RN7SL231P,0,0,0,0,0,0
LINC01841,0,0.00558297529889013,0.00769175883276513,0,0,0
LINC01842,0,0.00277585010409438,0.0183654729109275,0,0,0
ADGRE5,0.0756439502814026,0.0309649938948861,0.0200151962846435,0.142579561418241,0.212361632347107,0.694745845916505
DDX39A,0.403275298446025,0.471601849310436,0.718501858392694,0.236199747334729,0.232318582728505,0.510907996747945
PKN1,0.96972023949069,0.710369485511207,0.645367440195451,0.337046330576544,0.414194420650601,0.449730850554801
PTGER1,0.0329670961533881,0.0813462262017954,0.0825240182920374,0.0900900900900901,0,0
GIPC1,0.547641234136209,1.20028935005574,1.40527895024547,0.396366272960697,0.30951078748703,0.37252841769038
SNRPGP15,0.0859640473440485,0.200251367316943,0.440231664340577,0.0220551697520522,0.0970100886821747,0.198165636207606
DNAJB1,0.182937838999453,0.218172274217123,0.315700985135509,0.192787537317689,0.274493957221508,0.647863958760895
TECR,0.63470472739625,1.0931498384182,1.21219862845647,0.526166901697178,0.61631766051054,0.703153593264319
MIR639,0,0.00277585010409438,0.0367309458218549,0,0,0
NDUFB7,1.40457533283708,2.59586236215482,2.19241525581717,1.50823272137089,1.12876843540743,1.11043324930644
CLEC17A,1.70790665480701e-05,0.00011852866324346,0.000558028098527612,0,0,0
RN7SL337P,0,0,0,0,0,0
RN7SL842P,0,0,0,0,0,0
ADGRE3,0.00837085160232843,0,0,0,0,0
ZNF333,0.260400586107686,0.0988969070889898,0.113310693018309,0.314042477524495,0.395476822257042,0.290105661528336
ADGRE2,0.00289826562687559,0.00114068978367209,0.00433903714151039,0.0150522047334963,0,0.282535560781489
OR7C1,0.0078523816886807,0.00331570008494306,0.0162726626470617,0.135617925810653,0.00570964741706848,0
OR7A5,6.47922058713816e-05,0,0.00138701540926819,0,0.00126792573928833,0
OR7A10,0.0055629220286185,0,0,0,0,0
OR7A8P,0.00765631648434036,0,0,0,0,0
OR7A2P,0,0,0,0,0,0
OR7A17,0.00375234521575985,0.00480149664207104,0.0049216202139526,0.045045045045045,0.00116667222976685,0.00364771888062761
OR7A18P,0,0,0,0,0,0
OR7A1P,0,0,0,0,0,0
OR7A3P,0.00275872590170569,0,0.0183654729109275,0,0,0
OR7A11P,0,0,0,0,0,0
OR7A15P,0,0,0,0,0,0
OR7C2,0.00230905701027131,0,0.00918273645546373,0,0,0
SLC1A6,0.00384597624555985,0.037183751338559,0.180527413843749,0,0,0.135135135135135
CCDC105,0,0,0,0,0,0
CASP14,0,0,0,0,0,0
OR1I1,9.34184044879105e-05,0.00271938729004923,0.0168524173775105,0,0,0
SYDE1,0.945412451288825,0.65832564447755,0.39201965421794,1.6324448629811,0.735118594646454,0.11735221179756
ILVBL,0.373736109496505,0.83932862891082,0.69564526703951,0.257318494019208,0.194043992996216,0.305071598774678
OR10B1P,0,0,0.00153264121466322,0,0,0
RNU6-782P,0,0,0,0,0,0
NOTCH3,0.238003961207943,0.207817314988122,0.875516662995021,4.80955470425521,0.321959250926971,0
MIR6795,0,0,0,0,0,0
